angleSpeedx_y_z;lineAccx_y_z
-0.01,-0.06,0.04,0.06,-0.15,9.82
-0.01,-0.06,0.05,0.05,-0.15,9.82
-0.00,-0.04,0.05,0.05,-0.15,9.82
-0.02,-0.04,0.06,0.06,-0.16,9.81
-0.03,-0.03,0.05,0.07,-0.17,9.81
-0.01,-0.03,0.03,0.06,-0.17,9.80
0.01,-0.04,0.04,0.07,-0.17,9.80
0.01,-0.04,0.05,0.07,-0.15,9.79
0.01,-0.01,0.04,0.07,-0.14,9.79
-0.03,-0.01,0.03,0.07,-0.16,9.79
-0.04,-0.02,0.02,0.07,-0.19,9.79
0.05,0.01,0.05,0.08,-0.18,9.78
0.07,0.03,0.02,0.07,-0.15,9.79
0.01,0.03,0.03,0.07,-0.14,9.80
-0.05,-0.00,0.03,0.07,-0.16,9.80
-0.06,-0.00,0.03,0.08,-0.18,9.81
0.04,0.02,0.04,0.07,-0.18,9.80
0.07,0.05,0.04,0.07,-0.15,9.82
0.00,0.06,0.05,0.07,-0.14,9.84
-0.01,0.03,0.06,0.06,-0.22,9.82
0.11,0.02,0.07,0.06,-0.20,9.81
0.10,0.03,0.06,0.04,-0.16,9.82
0.02,0.04,0.06,0.04,-0.11,9.84
-0.08,-0.02,0.05,0.03,-0.19,9.81
-0.04,-0.05,0.04,0.03,-0.22,9.78
0.03,-0.02,0.03,0.03,-0.20,9.78
0.10,0.00,0.04,0.04,-0.16,9.79
0.03,-0.02,0.05,0.03,-0.13,9.79
-0.09,-0.06,0.06,0.03,-0.17,9.78
-0.05,-0.05,0.03,0.04,-0.20,9.77
0.04,-0.01,0.05,0.05,-0.20,9.77
0.09,0.00,0.05,0.03,-0.14,9.80
0.03,-0.01,0.06,0.04,-0.14,9.82
-0.04,-0.03,0.05,0.03,-0.16,9.81
-0.04,-0.02,0.04,0.04,-0.20,9.80
0.08,-0.01,0.04,0.05,-0.19,9.81
0.08,-0.01,0.05,0.06,-0.16,9.84
0.02,-0.01,0.06,0.04,-0.14,9.83
-0.02,-0.03,0.05,0.04,-0.15,9.84
-0.04,-0.06,0.04,0.06,-0.18,9.82
0.05,-0.09,0.06,0.09,-0.19,9.81
0.07,-0.09,0.05,0.07,-0.16,9.81
0.02,-0.07,0.05,0.06,-0.13,9.81
-0.05,-0.06,0.05,0.07,-0.16,9.82
-0.02,-0.04,0.05,0.07,-0.18,9.79
0.03,-0.01,0.04,0.08,-0.18,9.79
0.07,0.01,0.05,0.08,-0.16,9.79
-0.00,0.04,0.04,0.08,-0.13,9.81
-0.05,0.04,0.05,0.07,-0.16,9.80
-0.03,0.03,0.05,0.08,-0.19,9.80
0.03,0.05,0.04,0.08,-0.19,9.79
0.08,0.05,0.04,0.08,-0.16,9.80
0.01,0.03,0.05,0.07,-0.13,9.83
-0.04,0.01,0.04,0.06,-0.15,9.82
-0.05,0.00,0.05,0.05,-0.18,9.81
0.04,0.01,0.05,0.06,-0.18,9.80
0.05,-0.01,0.06,0.06,-0.14,9.81
0.01,-0.01,0.05,0.05,-0.12,9.81
-0.05,-0.03,0.03,0.04,-0.13,9.81
-0.07,-0.02,0.04,0.04,-0.17,9.79
-0.02,-0.00,0.06,0.04,-0.18,9.78
0.01,0.02,0.07,0.04,-0.18,9.78
-0.01,0.05,0.04,0.04,-0.15,9.79
-0.04,0.05,0.04,0.03,-0.15,9.80
-0.03,0.03,0.04,0.04,-0.19,9.80
0.02,0.03,0.04,0.04,-0.19,9.80
0.06,0.04,0.04,0.04,-0.19,9.79
0.03,-0.01,0.04,0.04,-0.17,9.82
0.01,-0.04,0.03,0.03,-0.17,9.83
0.01,-0.07,0.03,0.03,-0.19,9.83
0.03,-0.09,0.05,0.04,-0.20,9.81
