angleSpeedx_y_z;lineAccx_y_z
-0.01,-0.01,0.03,0.05,-0.15,9.80
-0.00,-0.02,0.03,0.04,-0.16,9.81
-0.01,-0.01,0.03,0.05,-0.16,9.80
0.00,0.01,0.04,0.05,-0.16,9.80
-0.00,0.01,0.04,0.04,-0.16,9.81
-0.01,-0.00,0.03,0.04,-0.16,9.82
0.02,-0.00,0.04,0.05,-0.16,9.81
0.02,0.01,0.02,0.05,-0.16,9.80
0.01,0.02,0.03,0.05,-0.15,9.80
0.01,0.02,0.03,0.04,-0.16,9.79
0.02,-0.01,0.03,0.05,-0.16,9.80
0.01,-0.02,0.04,0.06,-0.17,9.79
-0.00,0.00,0.06,0.06,-0.17,9.79
0.04,0.00,0.05,0.05,-0.17,9.79
0.02,-0.03,0.05,0.04,-0.17,9.79
0.04,-0.03,0.05,0.05,-0.16,9.80
0.00,0.00,0.06,0.05,-0.16,9.80
-0.00,0.01,0.05,0.05,-0.17,9.80
-0.02,0.02,0.04,0.05,-0.17,9.80
-0.02,0.03,0.03,0.04,-0.17,9.81
-0.01,0.00,0.03,0.04,-0.17,9.81
-0.03,0.01,0.05,0.05,-0.18,9.81
0.02,0.01,0.03,0.04,-0.18,9.80
0.02,0.01,0.04,0.04,-0.17,9.80
0.02,-0.01,0.03,0.04,-0.16,9.81
0.03,0.00,0.03,0.03,-0.17,9.80
0.03,0.01,0.04,0.03,-0.17,9.80
0.02,-0.00,0.04,0.03,-0.17,9.81
0.00,-0.02,0.02,0.03,-0.16,9.81
0.01,0.01,0.04,0.03,-0.16,9.81
0.01,-0.01,0.04,0.04,-0.16,9.81
0.01,-0.02,0.04,0.03,-0.16,9.80
0.00,-0.01,0.04,0.04,-0.16,9.80
0.01,-0.00,0.05,0.04,-0.16,9.80
-0.00,-0.02,0.04,0.05,-0.16,9.80
-0.00,-0.01,0.05,0.04,-0.16,9.80
0.01,-0.00,0.04,0.04,-0.17,9.80
-0.00,-0.01,0.06,0.05,-0.17,9.80
0.03,-0.01,0.05,0.04,-0.17,9.80
0.04,-0.04,0.05,0.04,-0.17,9.80
0.01,-0.04,0.05,0.04,-0.16,9.80
0.02,-0.03,0.07,0.04,-0.18,9.80
0.02,-0.02,0.05,0.04,-0.18,9.80
-0.02,-0.02,0.04,0.05,-0.17,9.80
-0.03,-0.02,0.05,0.05,-0.17,9.81
-0.02,-0.03,0.04,0.05,-0.16,9.81
-0.01,0.01,0.05,0.05,-0.17,9.80
-0.02,0.00,0.05,0.05,-0.17,9.80
-0.02,-0.02,0.04,0.05,-0.17,9.80
0.02,0.02,0.03,0.05,-0.17,9.81
0.01,0.02,0.07,0.04,-0.17,9.81
0.01,0.01,0.05,0.05,-0.17,9.81
0.00,0.01,0.03,0.06,-0.17,9.81
-0.01,0.01,0.04,0.05,-0.17,9.80
0.00,-0.01,0.07,0.04,-0.17,9.80
0.01,-0.00,0.06,0.04,-0.17,9.80
-0.01,-0.02,0.05,0.05,-0.18,9.80
-0.02,-0.02,0.03,0.05,-0.16,9.79
-0.00,-0.03,0.03,0.04,-0.16,9.80
-0.01,-0.02,0.03,0.04,-0.17,9.80
-0.03,-0.00,0.05,0.04,-0.16,9.79
-0.00,-0.00,0.04,0.05,-0.16,9.80
0.01,0.00,0.04,0.05,-0.15,9.80
-0.01,0.01,0.06,0.04,-0.15,9.80
-0.00,0.02,0.07,0.03,-0.16,9.81
0.03,0.03,0.06,0.03,-0.14,9.82
0.00,0.03,0.05,0.04,-0.14,9.82
-0.01,-0.01,0.03,0.04,-0.15,9.82
0.01,-0.02,0.04,0.04,-0.16,9.82
-0.02,-0.03,0.06,0.04,-0.16,9.83
-0.04,-0.03,0.05,0.05,-0.17,9.82
-0.06,-0.03,0.04,0.04,-0.18,9.82
-0.06,-0.02,0.05,0.04,-0.19,9.80
-0.02,0.00,0.03,0.06,-0.15,9.81
-0.09,0.02,0.04,0.04,-0.16,9.81
-0.13,-0.01,0.04,0.04,-0.21,9.80
-0.04,-0.03,0.03,0.06,-0.23,9.79
0.02,0.04,0.04,0.06,-0.17,9.76
-0.06,0.05,0.06,0.07,-0.19,9.78
-0.07,0.03,0.05,0.04,-0.25,9.79
0.06,-0.00,0.06,0.02,-0.25,9.76
0.10,-0.01,0.04,0.09,-0.12,9.79
-0.02,0.03,0.06,0.06,-0.15,9.79
-0.07,0.01,0.04,0.03,-0.20,9.79
0.04,-0.01,0.07,0.01,-0.23,9.79
0.22,-0.04,0.06,0.06,-0.13,9.77
