angleSpeedx_y_z;lineAccx_y_z
0.01,-0.01,0.03,-0.04,-0.09,9.82
0.03,-0.02,0.04,-0.05,-0.08,9.82
0.04,-0.01,0.03,-0.04,-0.08,9.82
0.01,-0.02,0.03,-0.04,-0.08,9.82
0.02,-0.02,0.03,-0.05,-0.08,9.82
0.00,-0.00,0.03,-0.05,-0.09,9.81
-0.01,-0.00,0.05,-0.04,-0.08,9.82
-0.03,-0.02,0.04,-0.04,-0.08,9.82
-0.01,-0.02,0.04,-0.05,-0.08,9.81
0.00,-0.02,0.05,-0.05,-0.08,9.80
-0.00,-0.01,0.06,-0.04,-0.09,9.79
-0.00,0.02,0.06,-0.03,-0.09,9.79
0.02,0.05,0.06,-0.05,-0.08,9.80
0.00,0.03,0.05,-0.06,-0.08,9.81
-0.03,-0.01,0.05,-0.05,-0.08,9.81
-0.02,-0.01,0.03,-0.04,-0.09,9.81
-0.00,-0.02,0.05,-0.04,-0.09,9.81
-0.00,-0.02,0.05,-0.05,-0.10,9.81
-0.00,-0.02,0.05,-0.05,-0.10,9.82
-0.02,-0.07,0.03,-0.04,-0.09,9.82
-0.05,-0.04,0.03,-0.04,-0.09,9.80
-0.03,-0.01,0.05,-0.04,-0.10,9.80
0.01,0.00,0.05,-0.04,-0.10,9.80
-0.02,0.03,0.01,-0.07,-0.10,9.82
-0.07,0.02,0.00,-0.08,-0.12,9.82
-0.05,-0.00,-0.01,-0.06,-0.13,9.81
0.06,0.02,-0.00,-0.03,-0.09,9.79
-0.01,0.06,0.00,-0.04,-0.07,9.80
-0.07,0.05,-0.02,-0.07,-0.09,9.80
-0.07,-0.01,-0.01,-0.07,-0.13,9.82
0.01,-0.07,0.01,-0.04,-0.14,9.81
0.05,-0.04,0.03,-0.00,-0.07,9.77
-0.01,-0.01,0.03,-0.02,-0.06,9.78
-0.05,-0.02,0.06,-0.05,-0.09,9.81
-0.03,-0.04,0.07,-0.05,-0.14,9.82
0.11,-0.06,0.07,-0.01,-0.10,9.79
0.07,-0.02,0.07,-0.02,-0.07,9.79
-0.01,0.01,0.09,-0.04,-0.06,9.80
-0.03,0.03,0.09,-0.05,-0.10,9.83
0.03,-0.03,0.08,-0.05,-0.10,9.84
0.07,-0.02,0.08,-0.03,-0.06,9.82
-0.01,-0.03,0.07,-0.05,-0.07,9.79
-0.07,-0.01,0.04,-0.04,-0.07,9.80
0.02,-0.01,0.00,-0.08,-0.11,9.81
0.07,-0.05,0.04,-0.05,-0.07,9.81
0.08,-0.05,0.02,-0.04,-0.03,9.78
0.07,-0.03,0.01,-0.04,0.01,9.78
-0.07,0.03,0.00,-0.07,-0.01,9.79
-0.12,-0.02,-0.01,-0.04,-0.08,9.83
-0.08,-0.03,-0.01,-0.02,-0.14,9.84
0.09,-0.02,-0.01,-0.05,-0.13,9.80
0.28,-0.03,-0.01,-0.05,0.09,9.77
0.13,-0.03,-0.01,-0.01,0.17,9.82
-0.18,-0.01,-0.00,0.02,0.11,9.86
-0.42,0.05,0.02,0.02,-0.08,9.86
0.07,0.07,0.03,-0.07,-0.37,9.83
0.48,0.04,0.07,-0.06,-0.15,9.87
0.49,-0.03,0.09,-0.07,0.14,9.89
0.05,-0.10,0.08,-0.03,0.29,9.87
-0.76,-0.03,0.10,0.03,-0.20,9.75
-0.42,0.11,0.11,0.01,-0.46,9.73
0.22,0.19,0.12,-0.09,-0.46,9.76
0.61,0.10,0.10,-0.13,-0.15,9.83
-0.11,-0.21,0.07,-0.09,0.30,9.86
-0.67,-0.27,0.05,-0.01,0.09,9.75
-0.71,-0.17,0.06,0.02,-0.29,9.62
-0.21,0.06,0.04,0.01,-0.49,9.58
0.64,0.23,0.03,-0.15,-0.11,9.86
0.36,0.05,0.02,-0.17,0.18,9.97
-0.18,-0.15,0.02,-0.13,0.18,9.92
-0.49,-0.21,-0.03,-0.04,-0.03,9.76
-0.02,0.11,0.01,0.02,-0.43,9.67
0.33,0.23,0.02,-0.03,-0.32,9.81
0.38,0.21,0.02,-0.11,-0.14,9.94
0.17,0.04,-0.00,-0.16,0.03,9.97
-0.15,-0.23,-0.01,-0.01,-0.02,9.78
-0.19,-0.15,0.01,0.06,-0.14,9.70
-0.18,0.03,0.01,0.08,-0.23,9.72
-0.11,0.18,0.02,0.01,-0.28,9.78
0.19,0.01,0.05,-0.12,-0.19,9.90
0.33,-0.17,0.07,-0.12,-0.00,9.89
0.17,-0.27,0.05,-0.03,0.12,9.83
-0.15,-0.25,0.07,0.05,0.08,9.73
-0.29,0.07,0.07,0.05,-0.28,9.65
0.02,0.20,0.09,-0.04,-0.35,9.73
0.32,0.20,0.09,-0.11,-0.23,9.87
0.43,0.05,0.10,-0.15,-0.01,9.97
-0.05,-0.25,0.05,-0.05,0.14,9.81
-0.22,-0.21,0.06,0.03,-0.00,9.69
-0.22,-0.03,0.05,0.06,-0.16,9.65
-0.05,0.20,0.04,0.05,-0.25,9.73
0.31,0.15,0.04,-0.16,-0.10,9.94
0.42,-0.07,0.04,-0.17,0.08,9.95
0.34,-0.29,0.02,-0.13,0.20,9.83
0.20,-0.36,0.03,-0.00,0.24,9.70
0.19,-0.02,0.00,0.11,0.18,9.53
0.08,0.25,0.02,0.11,0.16,9.67
-0.21,0.45,0.03,0.03,0.08,9.87
-0.51,0.46,0.01,-0.08,-0.12,10.10
-0.12,-0.01,0.01,-0.22,-0.44,10.17
0.31,-0.28,0.03,-0.13,-0.26,10.08
0.32,-0.37,0.04,-0.01,0.02,9.98
-0.11,-0.29,0.03,0.05,0.14,9.83
-0.47,0.01,0.07,0.03,-0.13,9.52
0.11,0.08,0.09,-0.04,-0.15,9.45
0.75,0.06,0.10,-0.06,0.14,9.51
0.90,-0.04,0.11,-0.09,0.51,9.60
-0.19,-0.12,0.08,0.01,0.48,9.59
-0.37,0.03,0.09,0.07,0.06,9.53
0.14,0.25,0.11,0.04,-0.22,9.57
0.86,0.41,0.12,-0.06,-0.16,9.78
0.71,0.11,0.08,-0.23,0.45,10.27
0.00,-0.18,0.04,-0.17,0.44,10.24
-0.38,-0.34,0.03,-0.06,0.19,10.03
0.44,-0.08,0.06,0.04,0.01,9.74
0.71,0.09,0.07,0.01,0.32,9.82
0.50,0.07,0.05,-0.07,0.54,9.87
0.07,-0.07,0.06,-0.09,0.53,9.93
-0.16,-0.07,0.05,-0.06,0.46,9.90
-0.11,-0.14,0.04,0.01,0.28,9.70
0.07,-0.06,0.04,0.04,0.30,9.68
0.15,0.06,0.08,0.03,0.36,9.71
0.11,0.15,0.11,-0.01,0.39,9.78
0.04,-0.06,0.07,-0.09,0.34,9.82
0.23,-0.13,0.07,-0.05,0.31,9.80
0.48,-0.12,0.09,-0.02,0.38,9.76
0.58,-0.10,0.08,-0.01,0.64,9.71
0.44,-0.05,0.10,0.02,0.70,9.73
0.32,0.03,0.12,0.03,0.67,9.74
0.28,0.12,0.11,0.01,0.60,9.78
0.33,0.20,0.09,-0.02,0.54,9.85
0.37,0.13,0.09,-0.09,0.57,9.99
0.33,0.04,0.10,-0.08,0.59,10.00
0.25,-0.05,0.10,-0.04,0.60,9.97
0.24,-0.05,0.11,-0.02,0.61,9.92
0.37,-0.04,0.12,-0.04,0.68,9.81
0.42,-0.10,0.11,-0.10,0.76,9.72
0.58,-0.07,0.10,-0.03,0.77,9.76
0.64,-0.11,0.09,0.06,0.78,9.80
0.80,0.03,0.12,-0.03,0.97,9.67
0.69,0.04,0.12,-0.01,0.99,9.78
0.40,0.07,0.12,-0.03,0.98,9.83
0.07,0.12,0.11,-0.02,0.90,9.85
0.07,0.16,0.11,-0.05,0.59,9.91
0.31,0.14,0.12,-0.07,0.57,9.95
0.52,0.07,0.12,-0.10,0.70,9.99
0.54,-0.03,0.10,-0.11,0.87,9.98
0.32,-0.22,0.09,-0.04,0.99,9.79
0.41,-0.21,0.07,0.01,1.00,9.66
0.55,-0.10,0.08,0.04,1.08,9.60
0.78,-0.02,0.13,0.02,1.12,9.53
0.84,0.14,0.14,0.06,1.24,9.81
0.61,0.24,0.16,-0.01,1.28,9.90
0.15,0.22,0.16,-0.07,1.21,9.96
-0.15,0.16,0.14,-0.09,0.97,9.98
0.44,0.05,0.15,-0.07,0.65,9.97
0.95,-0.04,0.19,-0.09,0.85,9.97
1.06,-0.17,0.20,-0.09,1.17,9.97
0.95,-0.33,0.22,-0.08,1.35,9.86
0.68,-0.27,0.21,0.06,1.40,9.61
0.72,-0.06,0.21,0.05,1.47,9.51
0.69,0.16,0.20,0.09,1.46,9.61
0.15,0.54,0.19,-0.01,1.36,9.89
0.01,0.55,0.17,-0.13,1.21,9.99
0.02,0.38,0.13,-0.19,0.99,10.07
0.20,0.18,0.09,-0.16,0.85,10.15
0.39,0.03,0.07,-0.10,0.85,10.17
0.45,-0.15,0.01,-0.13,1.07,9.98
0.34,-0.25,-0.02,-0.09,1.17,9.87
0.26,-0.28,-0.04,-0.05,1.25,9.76
0.27,-0.23,-0.04,-0.03,1.33,9.67
0.25,-0.17,-0.07,-0.04,1.44,9.55
0.20,-0.10,-0.07,-0.01,1.46,9.56
0.08,-0.01,-0.05,0.00,1.41,9.61
-0.08,0.08,-0.06,-0.01,1.28,9.67
0.09,0.23,-0.07,-0.08,0.96,9.78
0.32,0.22,-0.07,-0.09,0.92,9.87
0.47,0.20,-0.10,-0.08,0.97,9.99
0.39,0.14,-0.09,-0.06,1.06,10.06
0.09,0.01,-0.09,-0.05,1.02,9.91
0.30,-0.05,-0.07,-0.00,1.01,9.80
0.64,-0.04,-0.04,0.01,1.13,9.74
0.73,0.00,0.01,0.04,1.37,9.73
0.15,0.00,0.07,0.08,1.48,9.75
-0.06,0.10,0.13,0.11,1.38,9.80
-0.10,0.10,0.16,0.04,1.20,9.77
-0.05,0.05,0.20,0.00,1.05,9.82
0.04,-0.00,0.23,-0.06,1.00,10.03
